D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_068.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_068.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_068.jpg, 0, 1, 0, 4.93746
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_172.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_172.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_172.jpg, 0, 1, 0, 6.094103
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_276.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_276.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_276.jpg, 0, 1, 0, 7.239558
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_380.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_380.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_380.jpg, 0, 1, 0, 8.373899
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_485.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_485.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_485.jpg, 0, 0.9573817, 0, 9.713861
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_587.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_587.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_587.jpg, -0.3046374, 0.6527442, 0, 10.51602
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_688.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_688.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_688.jpg, -0.5696106, 0.3483972, 0, 10.87197
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_794.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_794.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_794.jpg, -0.275352, 0.05413859, 0, 10.97266
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_31_900.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_31_900.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_31_900.jpg, 0, 0, 0, 10.84931
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_007.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_007.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_007.jpg, 0, 0, 0, 10.71488
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_108.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_108.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_108.jpg, 0, 0.3076047, 0, 10.84534
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_214.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_214.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_214.jpg, 0, 0.6027135, 0, 11.38253
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_320.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_320.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_320.jpg, 0, 0.89884, 0, 12.20943
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_423.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_423.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_423.jpg, -0.1542543, 1, 0, 13.45298
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_529.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_529.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_529.jpg, -0.4730151, 0.9768751, 0, 14.45284
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_633.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_633.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_633.jpg, -0.7623105, 0.6875798, 0, 14.97874
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_737.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_737.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_737.jpg, -1, 0.3989422, 0, 15.35081
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_841.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_841.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_841.jpg, -0.7369705, 0.08780744, 0, 15.13901
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_32_945.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_32_945.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_32_945.jpg, -0.3771311, 0, 0, 15.03927
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_046.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_046.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_046.jpg, -0.07435247, 0, 0, 15.12286
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_153.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_153.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_153.jpg, 0, 0, 0, 14.70315
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_254.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_254.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_254.jpg, 0, 0, 0, 14.81489
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_363.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_363.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_363.jpg, 0, 0, 0, 14.43884
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_467.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_467.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_467.jpg, 0, 0, 0, 14.26233
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_570.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_570.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_570.jpg, 0, 0, 0, 14.3646
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_673.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_673.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_673.jpg, 0, 0, 0, 13.98929
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_779.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_779.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_779.jpg, 0, 0, 0, 14.08053
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_882.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_882.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_882.jpg, 0, 0, 0, 13.92102
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_33_983.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_33_983.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_33_983.jpg, 0, 0, 0, 13.50975
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_089.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_089.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_089.jpg, 0, 0, 0, 13.58936
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_194.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_194.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_194.jpg, 0, 0, 0, 13.19891
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_302.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_302.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_302.jpg, 0, 0, 0, 13.02658
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_407.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_407.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_407.jpg, -0.3152184, 0, 0, 13.10017
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_512.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_512.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_512.jpg, -0.437838, 0, 0, 12.65668
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_616.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_616.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_616.jpg, -0.1242966, 0, 0, 12.82587
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_722.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_722.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_722.jpg, 0, 0, 0, 12.65617
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_826.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_826.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_826.jpg, 0, 0, 0, 12.16715
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_34_928.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_34_928.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_34_928.jpg, 0, 0, 0, 12.36406
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_045.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_045.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_045.jpg, 0, 0.3425154, 0, 12.5422
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_149.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_149.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_149.jpg, 0, 0.6642027, 0, 12.95627
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_255.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_255.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_255.jpg, 0, 0.9591963, 0, 14.03204
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_361.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_361.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_361.jpg, 0, 1, 0, 14.93033
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_467.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_467.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_467.jpg, 0, 0.6830403, 0, 15.93706
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_571.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_571.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_571.jpg, 0, 0.393321, 0, 16.71054
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_672.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_672.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_672.jpg, -0.0804915, 0.09544833, 0, 16.26526
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_775.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_775.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_775.jpg, -0.3903795, 0, 0, 16.56006
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_881.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_881.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_881.jpg, -0.145677, 0, 0, 15.8539
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_35_989.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_35_989.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_35_989.jpg, 0, 0, 0, 15.63575
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_094.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_094.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_094.jpg, 0, 0, 0, 16.03809
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_196.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_196.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_196.jpg, 0, 0, 0, 15.34644
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_315.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_315.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_315.jpg, -0.3442791, 0, 0, 15.02999
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_412.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_412.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_412.jpg, -0.6161163, 0, 0, 15.27297
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_515.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_515.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_515.jpg, -0.9251125, 0, 0, 14.4134
D:\Projects\selfdriving\Behavioural Cloning\data\IMG\center_2019_11_10_08_37_36_617.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\left_2019_11_10_08_37_36_617.jpg, D:\Projects\selfdriving\Behavioural Cloning\data\IMG\right_2019_11_10_08_37_36_617.jpg, -0.9411833, 0, 0, 14.60449
